cod_grande_reg,nome_grande_reg,cod_unidade_fed,nome_unidade_fed,cod_municipio,nome_municipio,pib,pib_per_capita,ano,mes,regiao,hom_doloso,lesao_corp_morte,latrocinio,cvli,hom_por_interv_policial,letalidade_violenta,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_rua,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,total_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,posse_drogas,trafico_drogas,apreensao_drogas_sem_autor,recuperacao_veiculos,apf,aaapai,cmp,cmba,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,fase
3,Sudeste     ,33,Rio de Janeiro     ,3305505,Saquarema                               ,3104960.313       ,35402.72          ,2018,01,Interior          ,4              ,0              ,0              ,4              ,3              ,7              ,4              ,51             ,2              ,1              ,19             ,22             ,6              ,0              ,28             ,3              ,1              ,2              ,1              ,0              ,0              ,0              ,0              ,0              ,1              ,36             ,17             ,6              ,0              ,2              ,0              ,48             ,73             ,0              ,0              ,0              ,12             ,11             ,1              ,9              ,1              ,7              ,3              ,7              ,2              ,1              ,31             ,0              ,0              ,0              ,0              ,0              ,299            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305554,Seropédica                              ,4486968.834       ,51727.16          ,2018,01,Baixada Fluminense,3              ,0              ,0              ,3              ,0              ,3              ,3              ,37             ,6              ,2              ,18             ,18             ,10             ,0              ,28             ,11             ,10             ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,17             ,66             ,5              ,3              ,0              ,3              ,0              ,34             ,45             ,0              ,1              ,0              ,9              ,4              ,0              ,4              ,0              ,3              ,14             ,1              ,5              ,0              ,36             ,6              ,1              ,0              ,0              ,0              ,273            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305604,Silva Jardim                            ,465722.753        ,21389.92          ,2018,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,9              ,0              ,1              ,5              ,1              ,0              ,1              ,2              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,0              ,0              ,0              ,1              ,0              ,9              ,10             ,0              ,0              ,0              ,3              ,4              ,0              ,2              ,2              ,3              ,2              ,0              ,1              ,0              ,5              ,0              ,0              ,0              ,0              ,0              ,51             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305703,Sumidouro                               ,448028.828        ,28762.20          ,2018,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,3              ,3              ,0              ,0              ,1              ,0              ,3              ,7              ,0              ,0              ,0              ,1              ,2              ,1              ,0              ,1              ,0              ,1              ,0              ,5              ,0              ,7              ,0              ,0              ,0              ,0              ,0              ,51             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305752,Tanguá                                  ,550442.153        ,16251.61          ,2018,01,Interior          ,3              ,0              ,0              ,3              ,0              ,3              ,3              ,6              ,2              ,1              ,15             ,6              ,5              ,2              ,13             ,8              ,1              ,3              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,29             ,0              ,0              ,1              ,0              ,0              ,6              ,7              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,0              ,3              ,4              ,0              ,1              ,0              ,1              ,4              ,0              ,0              ,0              ,0              ,80             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305802,Teresópolis                             ,5165476.229       ,28556.53          ,2018,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,3              ,58             ,11             ,4              ,17             ,3              ,1              ,1              ,5              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,8              ,4              ,6              ,2              ,3              ,0              ,93             ,108            ,0              ,0              ,0              ,19             ,91             ,50             ,42             ,6              ,3              ,70             ,12             ,13             ,1              ,72             ,3              ,0              ,0              ,0              ,0              ,555            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3305901,Trajano de Moraes                       ,195808.103        ,18453.31          ,2018,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,2              ,1              ,0              ,0              ,1              ,0              ,3              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,18             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3306008,Três Rios                               ,3988535.427       ,48967.32          ,2018,01,Interior          ,0              ,1              ,0              ,1              ,1              ,2              ,1              ,41             ,3              ,2              ,11             ,1              ,2              ,0              ,3              ,0              ,3              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,11             ,5              ,2              ,0              ,6              ,1              ,30             ,44             ,0              ,1              ,0              ,2              ,41             ,28             ,12             ,1              ,1              ,34             ,8              ,13             ,0              ,40             ,2              ,0              ,0              ,0              ,0              ,275            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3306107,Valença                                 ,2576172.289       ,33824.46          ,2018,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,34             ,2              ,3              ,1              ,1              ,0              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,3              ,1              ,2              ,0              ,1              ,0              ,14             ,18             ,0              ,0              ,0              ,9              ,21             ,10             ,10             ,1              ,1              ,15             ,1              ,5              ,0              ,34             ,2              ,0              ,0              ,0              ,0              ,180            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3306156,Varre-Sai                               ,187062.626        ,17177.47          ,2018,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,2              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,6              ,0              ,0              ,0              ,0              ,0              ,10             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3306206,Vassouras                               ,983904.859        ,26807.94          ,2018,01,Interior          ,0              ,0              ,1              ,1              ,0              ,1              ,0              ,14             ,2              ,0              ,3              ,0              ,2              ,0              ,2              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,2              ,6              ,0              ,1              ,0              ,2              ,0              ,9              ,12             ,0              ,0              ,0              ,4              ,4              ,2              ,2              ,0              ,1              ,4              ,0              ,3              ,0              ,11             ,1              ,0              ,0              ,0              ,0              ,78             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3306305,Volta Redonda                           ,13407989.252      ,49294.44          ,2018,01,Interior          ,9              ,0              ,0              ,9              ,1              ,10             ,11             ,75             ,5              ,0              ,21             ,26             ,2              ,5              ,33             ,3              ,0              ,3              ,1              ,0              ,0              ,0              ,1              ,0              ,5              ,45             ,17             ,16             ,1              ,10             ,1              ,99             ,145            ,0              ,1              ,0              ,38             ,54             ,13             ,37             ,5              ,6              ,52             ,10             ,11             ,0              ,67             ,0              ,0              ,0              ,0              ,0              ,590            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300100,Angra dos Reis                          ,9828659.745       ,48230.54          ,2019,01,Interior          ,8              ,0              ,0              ,8              ,4              ,12             ,14             ,74             ,6              ,9              ,29             ,18             ,9              ,1              ,28             ,8              ,3              ,3              ,0              ,0              ,0              ,0              ,0              ,0              ,6              ,48             ,7              ,8              ,2              ,7              ,1              ,54             ,79             ,0              ,1              ,0              ,21             ,21             ,6              ,14             ,1              ,11             ,42             ,13             ,5              ,1              ,52             ,3              ,0              ,0              ,0              ,0              ,444            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300159,Aperibé                                 ,208718.343        ,17749.67          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,3              ,4              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,3              ,0              ,0              ,0              ,6              ,0              ,0              ,0              ,0              ,0              ,27             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300209,Araruama                                ,3686098.082       ,27840.62          ,2019,01,Interior          ,3              ,0              ,0              ,3              ,2              ,5              ,2              ,54             ,5              ,2              ,34             ,21             ,16             ,1              ,38             ,1              ,0              ,4              ,2              ,0              ,0              ,0              ,0              ,0              ,10             ,55             ,11             ,5              ,0              ,14             ,2              ,82             ,114            ,0              ,0              ,0              ,15             ,51             ,20             ,28             ,4              ,9              ,34             ,16             ,10             ,0              ,72             ,5              ,0              ,0              ,0              ,0              ,594            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300225,Areal                                   ,354392.279        ,28189.01          ,2019,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,0              ,2              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,1              ,0              ,2              ,0              ,0              ,0              ,0              ,4              ,1              ,3              ,0              ,0              ,2              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,16             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300233,Armação dos Búzios                      ,2628092.880       ,77593.53          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,36             ,2              ,0              ,6              ,10             ,6              ,0              ,16             ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,17             ,5              ,10             ,2              ,11             ,3              ,58             ,89             ,0              ,0              ,0              ,8              ,9              ,2              ,7              ,0              ,0              ,11             ,2              ,10             ,0              ,17             ,3              ,0              ,0              ,0              ,0              ,253            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300258,Arraial do Cabo                         ,2557038.622       ,84254.46          ,2019,01,Interior          ,2              ,0              ,0              ,2              ,0              ,2              ,4              ,17             ,1              ,1              ,2              ,4              ,3              ,0              ,7              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,8              ,4              ,11             ,0              ,7              ,0              ,32             ,54             ,0              ,0              ,0              ,6              ,29             ,18             ,10             ,2              ,0              ,21             ,2              ,1              ,1              ,12             ,1              ,0              ,0              ,0              ,0              ,180            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300308,Barra do Piraí                          ,2115454.549       ,21075.72          ,2019,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,5              ,43             ,4              ,0              ,6              ,0              ,3              ,0              ,3              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,3              ,7              ,0              ,8              ,0              ,7              ,0              ,10             ,25             ,0              ,0              ,0              ,12             ,44             ,25             ,18             ,2              ,5              ,26             ,2              ,13             ,3              ,47             ,0              ,2              ,0              ,0              ,0              ,268            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300407,Barra Mansa                             ,5486252.346       ,29749.97          ,2019,01,Interior          ,3              ,0              ,0              ,3              ,0              ,3              ,8              ,68             ,3              ,5              ,4              ,8              ,2              ,0              ,10             ,5              ,1              ,4              ,2              ,0              ,0              ,0              ,0              ,0              ,8              ,30             ,7              ,5              ,0              ,0              ,0              ,44             ,56             ,0              ,2              ,0              ,12             ,35             ,4              ,29             ,2              ,17             ,41             ,17             ,9              ,2              ,70             ,5              ,0              ,0              ,0              ,0              ,412            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300456,Belford Roxo                            ,8061960.340       ,15779.73          ,2019,01,Baixada Fluminense,13             ,0              ,0              ,13             ,10             ,23             ,23             ,153            ,9              ,2              ,32             ,187            ,58             ,14             ,259            ,166            ,22             ,9              ,1              ,0              ,0              ,0              ,1              ,0              ,87             ,545            ,27             ,10             ,2              ,6              ,2              ,53             ,100            ,0              ,3              ,2              ,21             ,18             ,0              ,18             ,0              ,119            ,59             ,11             ,34             ,0              ,151            ,10             ,0              ,0              ,0              ,0              ,1355           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300506,Bom Jardim                              ,697899.377        ,25428.09          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,1              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,3              ,3              ,0              ,0              ,0              ,5              ,2              ,1              ,1              ,0              ,0              ,3              ,0              ,4              ,0              ,7              ,1              ,0              ,0              ,0              ,0              ,50             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300605,Bom Jesus do Itabapoana                 ,729616.760        ,19668.34          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,6              ,30             ,4              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,3              ,1              ,3              ,0              ,6              ,3              ,12             ,25             ,0              ,0              ,0              ,1              ,16             ,6              ,8              ,2              ,0              ,13             ,2              ,1              ,1              ,24             ,0              ,0              ,0              ,0              ,0              ,120            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300704,Cabo Frio                               ,11521218.184      ,50860.69          ,2019,01,Interior          ,11             ,0              ,0              ,11             ,1              ,12             ,16             ,87             ,17             ,3              ,35             ,49             ,15             ,0              ,64             ,15             ,1              ,4              ,0              ,0              ,0              ,0              ,0              ,0              ,14             ,98             ,15             ,41             ,4              ,38             ,1              ,150            ,249            ,0              ,1              ,0              ,47             ,48             ,11             ,31             ,6              ,10             ,54             ,22             ,28             ,2              ,83             ,8              ,1              ,0              ,0              ,0              ,900            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300803,Cachoeiras de Macacu                    ,1108135.418       ,18802.03          ,2019,01,Interior          ,4              ,0              ,0              ,4              ,0              ,4              ,1              ,16             ,1              ,7              ,3              ,8              ,2              ,3              ,13             ,5              ,1              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,4              ,25             ,3              ,1              ,1              ,2              ,0              ,18             ,25             ,0              ,1              ,0              ,6              ,2              ,1              ,1              ,0              ,2              ,2              ,2              ,0              ,0              ,19             ,0              ,0              ,0              ,0              ,0              ,134            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300902,Cambuci                                 ,353666.895        ,22809.86          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,2              ,1              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,2              ,4              ,0              ,0              ,0              ,1              ,2              ,1              ,1              ,0              ,1              ,1              ,2              ,0              ,0              ,9              ,0              ,0              ,0              ,0              ,0              ,33             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300936,Carapebus                               ,453285.329        ,27807.21          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,1              ,2              ,0              ,0              ,0              ,1              ,2              ,0              ,2              ,0              ,0              ,6              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,21             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3300951,Comendador Levy Gasparian               ,424146.015        ,49543.98          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,2              ,3              ,0              ,0              ,0              ,1              ,20             ,20             ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,34             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301009,Campos dos Goytacazes                   ,29136988.284      ,57407.36          ,2019,01,Interior          ,23             ,0              ,0              ,23             ,0              ,23             ,17             ,91             ,5              ,3              ,34             ,77             ,59             ,6              ,142            ,15             ,1              ,4              ,5              ,1              ,0              ,0              ,0              ,1              ,29             ,198            ,20             ,30             ,16             ,24             ,4              ,186            ,280            ,0              ,3              ,0              ,87             ,91             ,28             ,43             ,20             ,26             ,145            ,17             ,49             ,6              ,82             ,5              ,2              ,0              ,0              ,0              ,1242           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301108,Cantagalo                               ,730607.284        ,36218.88          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,6              ,0              ,0              ,5              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,13             ,8              ,3              ,2              ,1              ,4              ,0              ,8              ,0              ,9              ,0              ,0              ,0              ,0              ,0              ,59             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301157,Cardoso Moreira                         ,294026.608        ,22929.63          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,16             ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,3              ,5              ,0              ,0              ,0              ,0              ,5              ,2              ,2              ,1              ,0              ,2              ,0              ,0              ,0              ,12             ,0              ,0              ,0              ,0              ,0              ,38             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301207,Carmo                                   ,470439.088        ,24897.54          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,26             ,1              ,0              ,0              ,0              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,2              ,1              ,0              ,0              ,2              ,0              ,8              ,11             ,0              ,0              ,0              ,3              ,21             ,17             ,2              ,3              ,0              ,2              ,2              ,2              ,1              ,19             ,0              ,0              ,0              ,0              ,0              ,93             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301306,Casimiro de Abreu                       ,2062389.463       ,46677.29          ,2019,01,Interior          ,1              ,0              ,0              ,1              ,1              ,2              ,4              ,14             ,1              ,0              ,12             ,3              ,0              ,0              ,3              ,1              ,1              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,4              ,1              ,0              ,4              ,0              ,15             ,24             ,0              ,0              ,0              ,3              ,13             ,5              ,6              ,2              ,2              ,9              ,0              ,2              ,0              ,14             ,1              ,1              ,0              ,0              ,0              ,100            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301405,Conceição de Macabu                     ,376627.031        ,16214.35          ,2019,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,0              ,13             ,0              ,0              ,0              ,1              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,0              ,1              ,0              ,6              ,1              ,10             ,18             ,0              ,0              ,0              ,2              ,2              ,1              ,1              ,0              ,0              ,1              ,0              ,0              ,0              ,10             ,4              ,0              ,0              ,0              ,0              ,52             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301504,Cordeiro                                ,398690.510        ,18183.46          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,12             ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,1              ,1              ,2              ,0              ,11             ,15             ,0              ,0              ,0              ,2              ,7              ,3              ,4              ,0              ,0              ,1              ,0              ,1              ,0              ,11             ,1              ,0              ,0              ,0              ,0              ,69             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301603,Duas Barras                             ,214615.599        ,18675.22          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,10             ,1              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,2              ,2              ,0              ,0              ,0              ,1              ,7              ,3              ,3              ,1              ,1              ,3              ,1              ,2              ,0              ,7              ,0              ,0              ,0              ,0              ,0              ,51             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301702,Duque de Caxias                         ,45373762.379      ,49340.97          ,2019,01,Baixada Fluminense,37             ,0              ,0              ,37             ,18             ,55             ,32             ,340            ,26             ,9              ,120            ,531            ,194            ,189            ,914            ,393            ,129            ,22             ,4              ,0              ,0              ,0              ,4              ,2              ,149            ,1617           ,74             ,81             ,14             ,51             ,1              ,210            ,431            ,0              ,10             ,0              ,104            ,38             ,0              ,36             ,2              ,257            ,108            ,16             ,40             ,2              ,285            ,22             ,1              ,1              ,0              ,0              ,3643           ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301801,Engenheiro Paulo de Frontin             ,251671.180        ,17973.95          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,6              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,6              ,7              ,0              ,0              ,0              ,2              ,16             ,13             ,3              ,1              ,0              ,6              ,0              ,2              ,0              ,6              ,0              ,0              ,0              ,0              ,0              ,53             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301850,Guapimirim                              ,1061590.542       ,17542.02          ,2019,01,Baixada Fluminense,1              ,0              ,0              ,1              ,0              ,1              ,2              ,37             ,2              ,0              ,10             ,9              ,2              ,1              ,12             ,4              ,1              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,3              ,21             ,1              ,2              ,0              ,0              ,2              ,35             ,40             ,0              ,0              ,0              ,7              ,1              ,0              ,1              ,0              ,2              ,0              ,0              ,5              ,0              ,21             ,0              ,0              ,0              ,0              ,0              ,172            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301876,Iguaba Grande                           ,537136.091        ,18973.37          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,7              ,0              ,0              ,5              ,3              ,4              ,2              ,9              ,2              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,3              ,14             ,1              ,2              ,0              ,4              ,4              ,28             ,39             ,0              ,0              ,0              ,9              ,2              ,2              ,0              ,0              ,1              ,3              ,0              ,0              ,0              ,8              ,2              ,0              ,0              ,0              ,0              ,128            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3301900,Itaboraí                                ,4933377.154       ,20505.16          ,2019,01,Interior          ,18             ,1              ,0              ,19             ,4              ,23             ,10             ,56             ,8              ,1              ,32             ,82             ,24             ,16             ,122            ,70             ,13             ,4              ,1              ,0              ,0              ,0              ,2              ,0              ,29             ,241            ,23             ,10             ,4              ,6              ,0              ,67             ,110            ,0              ,1              ,0              ,32             ,19             ,1              ,18             ,0              ,62             ,30             ,15             ,14             ,0              ,55             ,11             ,1              ,0              ,0              ,0              ,796            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3302007,Itaguaí                                 ,7950438.328       ,59769.19          ,2019,01,Baixada Fluminense,10             ,0              ,0              ,10             ,2              ,12             ,12             ,41             ,1              ,1              ,15             ,31             ,20             ,6              ,57             ,34             ,0              ,3              ,0              ,0              ,0              ,0              ,0              ,0              ,11             ,105            ,4              ,7              ,3              ,1              ,0              ,49             ,64             ,0              ,2              ,0              ,15             ,7              ,0              ,6              ,1              ,23             ,21             ,4              ,6              ,1              ,35             ,8              ,1              ,0              ,0              ,0              ,399            ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3302056,Italva                                  ,331482.201        ,21798.00          ,2019,01,Interior          ,1              ,0              ,0              ,1              ,0              ,1              ,3              ,14             ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,4              ,1              ,17             ,22             ,0              ,0              ,0              ,1              ,4              ,1              ,2              ,1              ,1              ,6              ,0              ,0              ,0              ,8              ,0              ,0              ,0              ,0              ,0              ,76             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3302106,Itaocara                                ,552490.833        ,23779.41          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,5              ,0              ,0              ,5              ,0              ,0              ,0              ,0              ,0              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,5              ,6              ,0              ,1              ,0              ,2              ,16             ,9              ,8              ,0              ,1              ,11             ,1              ,0              ,0              ,10             ,0              ,0              ,0              ,0              ,0              ,64             ,3              
3,Sudeste     ,33,Rio de Janeiro     ,3302205,Itaperuna                               ,3103971.784       ,30070.25          ,2019,01,Interior          ,0              ,0              ,0              ,0              ,0              ,0              ,3              ,40             ,4              ,6              ,18             ,1              ,0              ,0              ,1              ,0              ,0              ,1              ,1              ,0              ,0              ,0              ,0              ,0              ,0              ,3              ,2              ,0              ,0              ,7              ,1              ,28             ,38             ,0              ,0              ,0              ,7              ,79             ,60             ,19             ,1              ,2              ,29             ,6              ,4              ,1              ,39             ,2              ,0              ,0              ,0              ,0              ,308            ,3              
